ID,content
302,"Game ini Burik!!, Karena darksistem Matchmakingnya lebih tidak adil, tim ku fokus Ngetroll, AFK, & Feeder, tim musuh ahli Pernah ke M. Immortal dan pakai cheat! Sehingga sering turun rank yang parah banyak kali Epic IV 2 ke GrandMaster I 4, & Epic III 5 ke Epic V 3. Skinnya gak guna kini , membuang waktu gagal Push ke Mythic biasa, lama-lama banyak player & teman ku Hapus game ini. Dan ku Uninstall Game ini. Mending main HoK, Asphalt 8, CoC, Dan Game Lainnya. Daripada Game Burik Ini!!"
303,"GAME SCAM, matching no sportif. TRASHHH"
304,game bagus ram sedikit bagusi ini game
305,game ini sangat seru sekali tapi kalo waktu maen kil banyak asist banyak mati 1 knpa dapet coklat ga mvp
306,sangat suka game nya
307,kasih musuh keras mulu
308,gue dari 2017 main game ini tambah parah tidak. seimbang.. sekarang gue hapus ml dadah game tolol
309,bintang 1 ajah soalnya teman random nya bocil ingusan semua gak kaya game ff bagus teman random nya kompak semua klau di ml anak TK semua hhhh. bagi orang pemula yg mau main ml mending jangan di download isi game nya bocil ingusan semua
310,behhhhh mantapp banget gem nyaa seruuuu buruan cepat donlod dan lihat seberapa seru dan menantang gem ini
311,banyak player bucinnya efeknya terlalu tebal jadi hp-ku ngelag 😢 tolong untuk bapak muntun lebih diperkembangkan lagi gamenya ya terima kasih
312,"suka duka menyatu,anjasas! selama main ml ikutin event gratisan. baru dpt skin epic 1 alhamdulillah"
313,aku sangat suka
314,game bgus cuma random pemain nya tidak wajar tdk sesuai kemampuan tolol semua beda level beda renk dapat teman tdk masuk akal semua
315,sering bikin nangis ngasih tim beban
316,Game Scam
317,"Game sampah, ngasih tim sampah mulu, gw capek anjeng dpt tim sampah trs, lu mikir ga montonn bangsat, lu bisa ga beneri matchmaching woiiiiii, sumpahin lu bangkrut anjeng"
318,ml bikin hp macet anj
319,gamenya seru dan menarik
320,bagus
321,aplikasi isi nya bot semua ketemu epic legend Mulu botttttt
322,"matching mu yg bener lawak hype tim mawi, hyper musuh imo ga seimbang aneh"
323,"gak jelas gua dah ngekil banyak asis banyak mati cuman 5 dapet silver dah dapet lord 3 tartel 3 ga jelas ini game,dapet tim ga jelas semua sampe lost trek terus"
324,tampilan hd dan tidak ada iklan
325,baik
326,game nya udah bagus tapiiiiiiiiii yang salah itu timmmm nya harus nya tim nya itu yang imbang bukan kasih tim yang ngak jelas ada yang make Julian roam dan aneh nya make roam Miya ayolah harus dirubah dikit biar pemain bisa enak kan menang dikit jangan kasih tim yang aneh ya gua kasih 3 bintang aja ya kalau nanti diubah kita ubah lagi bintang nya sekian dari ulasan saya mohon di jawab ya
327,"suka heran aja kalo main solo, ketemu musuh pada jago, giliran tim kita sendiri malah dikasih player oon semua..!!! masih gak berubah yah, udah 2026 masih aja sama, dpt tim pada bapuk semua giliran musuh pada jago2 mantan2 glory dan imortal."
328,seru banget
329,game terbaik
330,sistem matchmaking yang buruk. Khususnya saya mengalami ini di season 39. Sangat sering saya disatukan dengan anggota tim yang buruk dalam bermain tapi musuh jago. saya tidak bisa menikmati permainan jika rasanya saya hanya bermain sendiri dan harus membawa tim menang sedangkan anggota tim bermain sangat buruk
331,"sistem gamenya diperbaikin lagi, banyak kesalahan, sistem game cacat dan gak rekomend banget dimainkan"
332,game cuman bisa bikin stres main solo ketemu trio mana tim nya gajelas
333,WOI MINIMAL LAH BAN AKUN AKUN YG BEBAN NYUSAHIN PADAHAL UDAH ADA HYPER MASIH PAKE HYPER COCOK NIH GAME DIKASIH BINTANG 1 KALO ADA ORANG KEK GITU
334,"saya kecewa karena karena diberi tim yang tidak adil. saya mohon diberi ""KEADILAN"" yang memang seharusnya."
335,game gila matching ngga sesuai kadang 5vs1 kadang main solo ngga solo semua
336,gpp bagus aja
337,sistem matchmaking gak bener
338,geme ini aku sangat sukaa tapi terkadang ada draksistem
339,"game aneh padahal di game ping nya bagus tapi malah delay,mending maen epep"
340,sangat mantap wo
341,ini gem paling seru di hidup saya
342,seru sekali
343,"matching tidak wajar, solo player selalu bertemu tim lemah"
344,game rusak
345,"game yg banyak merusak mental,game kontol...bikin emosi."
346,"jelek, kalah terus jir montoon, masa dari legend turun ke epic, malah mvp kalah terus"
347,stresss gw lama lama pensi aja lah
348,"game lama, hero makin ga masuk akal"
349,game rusakk saya sudah mengeclaim tetapi tidak bisa digunakan
350,kasih tim yg bener moonton udah lose 16 kali ini gw udah gendong padahal
351,pembagian tim tidak sama rata. teman setim mythic dan legend musuhnya mythic honor. perbaikilah keadilan match making
352,saya sangat suka Heri mm ya layla😁
353,game suka lag ga stabil
354,nyerah gw ama ni geme
355,game gajelas setiap mau naik pangkat selalu di kasih drak system atau teman yang gabisa main
356,ngelag terus
357,Mending main HOK skrang ML gk adil bagi team nya banyak dark system
358,"Saat memainkan game ini, saya merasa sistem matchmaking sangat tidak adil. Pemain dengan rank rendah sering dipertemukan dengan pemain ber-rank jauh lebih tinggi. Selain itu, saat bermain solo sering bertemu dengan tim party, sehingga permainan menjadi tidak seimbang. Hal ini sangat mengurangi kenyamanan dan keseruan bermain. Mohon kepada moonton segera memperbaiki sistem matchmaking agar lebih adil untuk semua pemain"
359,game kayak sampah
360,game jelek gua udah muak main ni game dapet teman drak sistem uuu guabkadi bintang satu
361,gamenya kasih kita tim tolol yang gak pernah main tapi musuh di kasih yang sudah ahli apa ini moonton tolong lah di tier master langsung di kasih musuh jago
362,gaame jelekkk
363,"ngasi tim yang bener ton moonton, sama jaringan in game benerin"
364,game nya seruu bgt
365,coba monton tolong lah ini ml makin kesini makin bnyk drk sytme nya epick bisa masuk ke legend main d mytic sama aja..coba tolong d kondisikan epick main sama epick legend main sama sama legend mytic sama sama mytic tolong lah d perbaiki
366,"katanya kalo main dikasih musuh yang sepadan dan team yang sepadan biar seimbang game nya, tapi apa? saya dapet team yang lebih rendah dari saya tapi musuhnya sepadan semua lebih besar ranknya dan wr team saya juga jauh dibawah saya wr musuh nya juga sama seperti saya,sepertinya game ini emang licik dan tidak jujur👎👎👎"
367,saya medapat pegalaman seru
368,wah geam nya sangat ramah
369,game ya bagus banget tapi banyak drak sistem tapi nggak papa aku tetap semangat
370,"game rusak kebanyakan anomali orang orang hama gabisa main, gua uda imo masa dikasi ketemu sama orang yang mentok mawi terus, gua cek musuhnya uda imo apalah koonton ni ngasi tim gawaras setres lama lama, update nanti kasih usia lah buat yg main dikira gasusa apa ketemu bocil bocil dan cewe cewe kampung gausa main, nyusahin doang. game adil game adil HOAAKKSS!"
371,"saya sangat suka bermain ini, apalagi jadi lebih seru setiap ranknyaaa"
372,aku sudah kombek 😈
373,Match gk seimbang
374,sumpah dikasi drak sistem mulu
375,ilangi drak sistem di epik
376,game bagus
377,gamenya bagus sih tapi sering keluar dari gameyan bangus ya tapi tolong ya di perbaiki 😓 🙏🏻
378,game babi
379,game nya seru banget😆
380,kasi sekin banyak dan karakter yang banyak
381,Game bagus
382,"game sangat bagus dan juga player nya ramah-ramah __________________________________________________________________________________________________________________________________________________________________ ____________________________________________________________________________________________________________________________________MENDING HAPUS AJA, SAYA SUDAH BERMAIN DARI JAM 8 MALAM SAMPAI PAGI DAN BINTANG SAYA TIDAK BERTAMBAH SATU PUN, KAMI SAYANG MOONTON, MOONTON GAK SAYANG KAMI."
383,monton kasih lah skin legend gratis kalo gak aku kasih rating bintang 1 tapi jangan susah misi nya
384,"moonton tolong lah kalo ada player yang mpv saat kalah bintang nya jangan di kurangi, kita tuh cape main bagus tapi kalah karena tim kita mati terus, tolonglah hargai player yang mainnya bagus"
385,tim ku kenapa bot semua kalo musuh nya jago tolong benerin ini dimana letak keadilannya
386,monton drak sistem gue kasih bintang 5 biar paling atas
387,"gamenya seru, playernya ramah ramah🥰"
388,"game mobile legends adalah game yg tidak memiliki keadilan 1%pun, dimana letak keadilan nya? ada tim pertandingan! sekarang ml ini sistem nya sudah ngacak, dimana tier rendah disatukan dengan tier yg lebih tinggi, apalagi di setiap pertandingan tim yg kuat selalu berada di pihak musuh, jika bermain solo, satu atau dua di tim kita tidak bisa bermain, sementara di tim musuh bermain dengan sempurna, jika party, tim kita bisa bermain, tapi tim musuh lebih bisa bermain! game pembuat stres"
389,monton ini gimana sih aku kan afk tapi di awal doang dan itu juga karena lag tapi aku malah di kenakan hukuman
390,"saya sudah main game ini dari s4 dan sudah ganti akun lebih dari satu, tapi keadilan match making di game ini tidak pernah adil, saya bermain solo tapi ketemu orang party, sama saja bohong, dan terkadang dapat tim boot saat solo yang sengaja bertujuan supaya kalah game play nya keliatan banget bahwa itu boot, dan terkadang tiba tiba crazy saat war padahal device saya sudah upgrate, kalo terus terusan begini mending pindah aja ke game sebelah😡"
391,game rusak
392,game ini sangat seru apalagi main bareng sama teman
393,game nya seru
394,sangat menagihkan saat main
395,ngeleg
396,Saya menkuai nya hanya Ita Saaa
397,game busuk rank nya ga naik naik
398,suka banget
399,"knp klo push tim suka kebagian troll, sementara musuh pd jago, mvp kalah juga tetep suka turun bintang.."
400,game inih khusus orang - orang kuat mental nya jadi bagi Luh yang gak kuat mental Luh jangan ngasih ulasan yang gak bener
401,"Seru sih tetapi sistem belum sepenuhnya bisa membaca lawan yg sepadan,,,sering kena draksistem monton dan untuk naik level sangat sulit"
402,Game sudah bagus tapi kurangnya kalau mau ganti akun harus punya fb meta kalau pakek fb lite gk bisa ganti akun tolong lah mobtoon
403,kalah Mulu main ni game
404,"Tolong lahh kasih tim solo sama solo jangan solo ketemu trio di musuh dan duo di tim masa solo ketemunya trio musuh Mabar sama duo sedangkan lagi main solo, game no rekomendasi karena sistem drafnya masih kurang sering banget di kasih temen bot musuh nya player beneran aneh nihh."
405,sangat puas
406,"min adain sistem leader di setiap match classic,rank, dan mro"
407,Aku kasi bintang 1 karna aku nontan orang kasih tau gem ini berbahaya
408,cape bangett gw min main ml nyarri hiburan mlah makin setresss
409,monton pas kamu mau update tapi versi sepak bola
410,"sistem mactmaching nya makin buruk aja disolo masak timku ful mawi musuh honor ma glory gg game gajelass, bukanya diperbaiki malah makin parah ma yang dulu"
411,"moonton emang gitu deh,ke player baru aja dikasih losetreak,pokoknya jangan main ml kalau mood lu gak baik"
412,"kalo ga niat bikin game apus aja dah, gw main malah di kasih tim komputer sekalian be admin aj yg main"
413,saya suka karekter dan keresepitas dari monton tapi kalo main agak geleng itu saya tidak suka
414,tim musuh jago giliran tim sendiri anomali
415,Ga baguss solo di kasih ketemu trio hedeh
416,saya suka game ini
417,bagus saran saya mlbb bagi skin Hero mlbb dengan misi
418,"tolong lah min di perbaiki gamenya ga adil ga suport pemain solo, masa menang sekali kalah sekali trus bintang ga naik naik maaf ya saya kali rating bgni krna makin ksni makin buruk, dan msalah sinyal kadang mengganggu, intinya untuk player saat ini ingin naik sulit banget habis menang harusnya dpet tim bagus menang, knpa malah kalah lagi akhirnya stuck bintangnya di situ, dan saya ganti permainan MOBA min ganti yang lebih baik contohnya main honor of king enak tuu"
419,sekarang di tier legend sampe ke mytic kebanyakan plyer yang ga punya skill basic sesuai rank dan pilihan lawan serta tim tidak setara dengan skill asli moontton dark
420,👍
421,"seru bgtt, gk ngelag sama sekali dan gacor abiss"
422,"plis lah moonton tolong berikan tim yang seimbang, tadi saya main solo ketemu player duo Mulu yang berakhir saya ls di classic"
423,game setressss
424,saya menyukai game ini
425,asik siii tapi kalo solo dapet draksistemulu gak seimbang mahu main 24 jam paling rengya cuman netap cuman ngabisin waktu hidup anjirr gem setan 😈
426,game bagus
427,"moonton knl benerin sistem machmaking lu, gua dapet tim yang tidak adil semoga bermanfaat"
428,ok ok
429,jangan main ini game mending main hok game ini bikin stress
430,masa main kalah 10 gimana to sistem na dapat tim goflok semua pantes orang banyak pindah ke honor of king
431,"gem baik, tidak kikir seperti hokmok, sangat cocok bagi saya dan teman saya , menjadikan saya seorang yang bisa bermanfaat bagi orang lain, player sangat ramah, sistem matchmaching yang adil sungguh gem yang 😎👍"
432,aaaaaa game ya bagus anjay dan reset sisen aaaaaaaa epic tagi 🥰🥰🥰🥰🥰🥰🥰🥰
433,PERMAINAN KONYOL. GAME RUSAK TIDAK MENENANGKAN.!!
434,geme gak lelet bagus
435,gemenya bagus banget.tapi ada satu masalah yaitu sering ngeleg ngeleg padahal jaringan bagus.tapi gapapa geme tetep seru ko
436,ok
437,"moonton, tolong tindak lanjuti pemain terakhir yang sengaja tidak masuk saat matchmaking. tolong banned setidaknya 6 jam dalam sehari. karena umumnya banyak pemain dengan sengaja tidak masuk di slot terakhir, ini sangat merusak mood bermain. tolong tindak lanjuti, terimakasih"
438,"Asik banget, minusnya sewaktu-waktu jaringan tidak stabil dalam pertandingan. Lalu draw hadiah yang sangat kikir.."
439,game rusak anj mau login doang nge stuck di logo pdahal wifi gua nonton tt Ig yt semuanya lancar download juga lancar
440,saat baru masuk pertandingan loadingnya lama banget trus ngelek banget padahal wifi kenceng
441,"bang bang card gak pernah hoki,main rank ketemu dark system mantap + gak bisa sampai imortal"
442,"aku udah ga paham sama moonton, kenapa dikasih matchmaking rusak terus dapet tim gabener sedangkan musuh jago, seenggaknya kalo musuh jago di tim kita juga jago, seimbang jangan berat sebelah gini, harus adil!!"
443,"game nya sangatt seruuu ga bikinn emosii truss bikinnn jadii ceriaaa , game nya mantep wajibb download supayaa kembali ceriaa."
444,sangat bagus
445,bagus
446,game bagus
447,game nya seru bisa recal recal
448,iya sangat menantang 💪💪💪👊
449,"mantep tapi saran. kalau ada Player cupu/ngetrol dapet coklat, bintang nya jangan di tambah lah ngentd"
450,game terburuk yang pernah saya mainkan
451,developer kaya karena player spender membayar cheat bawaan dari monton jadi yang free to play jangan harap bisa menang dan pas match solo kalian akan ketemu player yang udah punya cheat bawaan.untuk yang fair play itu bohong gak ada itu . monton juga salah satu pemilik elite global jadi yang mau make cheat abal² gak bakalan bisa menang oke cmiuw
452,NYESEL MAIN GAME INI!!! BAGAI MANA TIDAK SUSAH2 DI GLORY RESET SEASON JADI EPIC!! DAN HARUS 1 TIM DENGAN ASLI PENGHUNI EPIC!!! SEHINGGA UNTUK MENANG SANGAT MUSTAHIL!! MOHON DI BENAHI JANGAN BUAT BOSEN USER!!! REATING BINTANG 1 ADALAH YANG COCOK UNTUK APK INI!!!. SEASON INI RASANYA AKU SAYA SULIT UNTUK KELUAR DARI EPIC!!!
453,game kikir plagiat
454,seru banget gak kalah seru sama fr*efi*re
455,dikasi tim trol terus tiap mau naik pangkat
456,setiap main solo dapat tim yang gak jago tapi dapat musuh yang jago semua
457,game udh di seting kalah menang tim juga GK kompak giliran udh kalah banyak di kasi tim bagus kyk biar GK boleh pergi
458,game nya seru bagettt aku kasih bintang 5 ya☺
459,seru banget tapi untuk player pemula sangat sedikit skin gratisannya to olng skin gratisan lama di keluarin lagi
460,tolong min hapus drak sistem nya plisee
461,game sangat rusak di bagian matmaking parah bisa bisanya solo nabrak party ...seson paling parah amit amit .. moonton kek lu EMG sengaja .. dri dlu gada perkembangan di mactmaking parah
